title;director;duration;listed_in;rating;times_rated;duration_category
We Are Young. We Are Strong.;Burhan Qurbani;123.0;Drama, International;9.45;369.0;Medium Duration
Casablancas: The Man Who Loved Women;Hubert Woroniecki;82.0;International;9.75;186.0;Medium Duration
Clinical;Alistair Legrand;104.0;Horror, Thriller;8.21;257.0;Medium Duration
Very Big Shot;Mir-Jean Bou Chaaya;109.0;Comedy, Drama, International;8.95;175.0;Medium Duration
Jim Gaffigan: Cinco;Jeannie Gaffigan;74.0;Stand-Up Comedy;9.04;338.0;Medium Duration
Under the Shadow;Babak Anvari;84.0;Horror, International, Thriller;9.44;168.0;Medium Duration
Coin Heist;Emily Hagins;98.0;Drama;9.52;355.0;Medium Duration
Rampage: President Down;Uwe Boll;100.0;Action & Adventure, International;9.52;183.0;Medium Duration
Marvel's Hulk: Where Monsters Dwell;Mitch Schauer;75.0;Sci-Fi & Fantasy;8.25;357.0;Medium Duration
Jen Kirkman: Just Keep Livin’?;Lance Bangs;69.0;Stand-Up Comedy;8.05;192.0;Low Duration
Autohead;Rohit Mittal;97.0;Drama, International, Thriller;8.71;256.0;Medium Duration
Bee Movie;Steve Hickner, Simon J. Smith;92.0;Comedy;9.24;315.0;Medium Duration
Headwinds;Jalil Lespert;92.0;Drama, International;9.06;194.0;Medium Duration
Udta Punjab;Abhishek Chaubey;146.0;Drama, International;9.46;322.0;High Duration
Mr. Pig;Diego Luna;97.0;Drama, International;9.45;299.0;Medium Duration
7:19;Jorge Michel Grau;93.0;Drama, International;8.42;241.0;Medium Duration
Garfunkel and Oates: Trying to be Special;Riki Lindhome, Jeremy Konner;62.0;Stand-Up Comedy;8.15;155.0;Low Duration
Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry;Manny Rodriguez;88.0;Stand-Up Comedy;9.94;260.0;Medium Duration
Barry;Vikram Gandhi;105.0;Drama;9.36;260.0;Medium Duration
Sister Cities;Sean Hanish;88.0;Drama;8.33;256.0;Medium Duration
3 Türken & ein Baby;Sinan Akkuş;93.0;Comedy, International;8.19;304.0;Medium Duration
Sand Storm;Elite Zexer;88.0;Drama, International;9.84;385.0;Medium Duration
Ricardo O'Farrill: Abrazo navideño;Raúl Campos, Jan Suter;31.0;Stand-Up Comedy;9.65;376.0;Low Duration
Spectral;Nic Mathieu;108.0;Action & Adventure, Sci-Fi & Fantasy;8.6;278.0;Medium Duration
Other People;Chris Kelly;97.0;Comedy, Drama;9.2;233.0;Medium Duration
Blue Jay;Alex Lehmann;81.0;Drama, Romantic;8.0;250.0;Medium Duration
Reggie Watts: Spatial;Benjamin Dickinson;62.0;Stand-Up Comedy;8.31;211.0;Low Duration
Mercenary;Sacha Wolff;99.0;Drama, International;9.64;260.0;Medium Duration
White Girl;Elizabeth Wood;90.0;Drama;9.4;274.0;Medium Duration
1000 Rupee Note;Shrihari Sathe;89.0;Drama, International;9.85;267.0;Medium Duration
Across Grace Alley;Ralph Macchio;24.0;Drama;9.77;197.0;Low Duration
Asu Mare 2;Ricardo Maldonado;100.0;Comedy, International;8.46;324.0;Medium Duration
Interrogation;Vetrimaaran;116.0;Drama, International, Thriller;9.19;340.0;Medium Duration
Rainbow Time;Linas Phillips;92.0;Comedy, Drama;9.95;337.0;Medium Duration
Richard Pryor: Live in Concert;Jeff Margolis;79.0;Stand-Up Comedy;8.98;357.0;Medium Duration
The Violin Player;Bauddhayan Mukherji;72.0;Drama, International;8.1;183.0;Medium Duration
Beauties of the Night;María Jose Cuevas;92.0;International;8.42;159.0;Medium Duration
Michael Che Matters;Oz Rodriguez;61.0;Stand-Up Comedy;9.29;236.0;Low Duration
Mercy;Chris Sparling;88.0;Drama, Thriller;8.91;393.0;Medium Duration
The Land of Cards;Qaushiq Mukherjee;113.0;Drama, International;9.33;379.0;Medium Duration
Carlos Ballarta: El amor es de putos;Jan Suter, Raúl Campos Delgado;67.0;Stand-Up Comedy;8.75;325.0;Low Duration
Donald Glover: Weirdo;Shannon Hartman, Michelle Caputo;65.0;Stand-Up Comedy;8.2;320.0;Low Duration
Colin Quinn: The New York Story;Jerry Seinfeld;62.0;Stand-Up Comedy;8.18;344.0;Low Duration
Divines;Houda Benyamina;107.0;Drama, International;8.9;273.0;Medium Duration
Dieter Nuhr: Nuhr in Berlin;Volker Weicker;69.0;Stand-Up Comedy;9.48;387.0;Low Duration
Mumbai Cha Raja;Manjeet Singh;77.0;Drama, International;8.38;174.0;Medium Duration
True Memoirs of an International Assassin;Jeff Wadlow;98.0;Action & Adventure, Comedy;9.28;370.0;Medium Duration
Kathleen Madigan: Bothering Jesus;Lorene Machado;71.0;Stand-Up Comedy;8.13;151.0;Low Duration
Dana Carvey: Straight White Male, 60;Marcus Raboy;64.0;Stand-Up Comedy;8.12;157.0;Low Duration
Spanish Affair 2;Emilio Martínez Lázaro;107.0;Comedy, International, Romantic;8.67;380.0;Medium Duration
Pup Star;Robert Vince;92.0;Comedy;9.77;243.0;Medium Duration
I Am the Pretty Thing That Lives in the House;Osgood Perkins;89.0;Horror, International, Thriller;8.08;156.0;Medium Duration
The African Doctor;Julien Rambaldi;94.0;Comedy, Drama, International;9.13;233.0;Medium Duration
They Are Everywhere;Yvan Attal;110.0;Comedy, International;8.79;349.0;Medium Duration
West Coast;Benjamin Weill;81.0;Comedy, Drama, International;8.19;253.0;Medium Duration
7 años;Roger Gual;77.0;Drama, International;8.84;389.0;Medium Duration
Joe Rogan: Triggered;Anthony Giordano;64.0;Stand-Up Comedy;8.01;339.0;Low Duration
A Mighty Team;Thomas Sorriaux;97.0;Comedy, International;8.96;287.0;Medium Duration
Berserk: The Golden Age Arc I - The Egg of the King;Toshiyuki Kubooka;77.0;Action & Adventure, International;8.13;254.0;Medium Duration
Bleach The Movie: Fade to Black;Noriyuki Abe;94.0;Action & Adventure, Sci-Fi & Fantasy;8.56;387.0;Medium Duration
Bleach the Movie: Hell Verse;Noriyuki Abe;94.0;Action & Adventure, Sci-Fi & Fantasy;9.13;335.0;Medium Duration
Blind Date;Clovis Cornillac;91.0;Comedy, International;8.35;239.0;Medium Duration
Mascots;Christopher Guest;95.0;Comedy;8.04;243.0;Medium Duration
Russell Peters: Almost Famous;Dave Higby;73.0;Stand-Up Comedy;9.71;261.0;Medium Duration
The Siege of Jadotville;Richie Smyth;108.0;Action & Adventure, Drama, International;8.92;240.0;Medium Duration
LEGO Jurassic World: The Indominus Escape;Michael D. Black;25.0;Comedy;9.67;325.0;Low Duration
Bombshell;Riccardo Pilizzeri;86.0;Drama;8.71;284.0;Medium Duration
Chatô: The King of Brazil;Guilherme Fontes;105.0;Drama, International;8.05;347.0;Medium Duration
Harud;Aamir Bashir;100.0;Drama, International;8.68;297.0;Medium Duration
Much Ado About Nothing;Alejandro Fernández Almendras;96.0;Drama, International;9.34;366.0;Medium Duration
My Big Night;Álex de la Iglesia;97.0;Comedy, International;8.61;376.0;Medium Duration
My Little Pony Equestria Girls: Legend of Everfree;Ishi Rudell;73.0;Comedy;9.29;167.0;Medium Duration
Riphagen - The Untouchable;Pieter Kuijpers;132.0;Drama, International;8.7;386.0;High Duration
Umrika;Prashant Nair;96.0;Drama, International;9.42;327.0;Medium Duration
Welcome Mr. President;Riccardo Milani;99.0;Comedy, International;9.16;174.0;Medium Duration
Iliza Shlesinger: Confirmed Kills;Bobcat Goldthwait;78.0;Stand-Up Comedy;9.51;262.0;Medium Duration
ARQ;Tony Elliott;89.0;International, Sci-Fi & Fantasy, Thriller;9.61;244.0;Medium Duration
Cedric the Entertainer: Live from the Ville;Troy Miller;60.0;Stand-Up Comedy;8.55;227.0;Low Duration
Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...;Jay Karas;75.0;Stand-Up Comedy;9.02;189.0;Medium Duration
XOXO;Christopher Louie;92.0;Drama;8.53;360.0;Medium Duration
Jim Gaffigan: Beyond the Pale;Michael Drumm;72.0;Stand-Up Comedy;8.83;297.0;Medium Duration
Jim Gaffigan: King Baby;Troy Miller;71.0;Stand-Up Comedy;9.33;250.0;Low Duration
Jim Gaffigan: Mr. Universe;Jay Karas;77.0;Stand-Up Comedy;8.15;371.0;Medium Duration
Jim Gaffigan: Obsessed;Jay Chapman;70.0;Stand-Up Comedy;8.76;372.0;Low Duration
David Cross: Making America Great Again!;Alex Coletti;73.0;Stand-Up Comedy;9.36;275.0;Medium Duration
Lavell Crawford: Can a Brother Get Some Love?;Michael Drumm;81.0;Stand-Up Comedy;9.27;372.0;Medium Duration
Tallulah;Sian Heder;112.0;Drama;8.03;290.0;Medium Duration
Rebirth;Karl Mueller;101.0;Drama, Thriller;9.56;263.0;Medium Duration
Gridlocked;Allan Ungar;114.0;Action & Adventure;9.86;379.0;Medium Duration
Brahman Naman;Qaushiq Mukherjee;96.0;Comedy, International;9.82;304.0;Medium Duration
Jim Jefferies: Freedumb;Ryan Polito;87.0;Stand-Up Comedy;9.88;293.0;Medium Duration
X: Past Is Present;Hemant Gaba, Pratim D. Gupta, Sudhish Kamath, Nalan Kumarasamy, Anu Menon, Sandeep Mohan, Qaushiq Mukherjee, Rajshree Ojha, Raja Sen, Abhinav Shiv Tiwari, Suparn Verma;105.0;Drama, International;8.82;235.0;Medium Duration
Sofía Niño de Rivera: Exposed;Raúl Campos, Jan Suter;80.0;Stand-Up Comedy;8.21;250.0;Medium Duration
The Fundamentals of Caring;Rob Burnett;97.0;Comedy, Drama;9.64;248.0;Medium Duration
Ip Man 3;Wilson Yip;105.0;Action & Adventure, Drama, International;9.97;312.0;Medium Duration
Bo Burnham: Make Happy;Bo Burnham, Christopher Storer;60.0;Stand-Up Comedy;9.17;247.0;Low Duration
The Do-Over;Steven Brill;109.0;Action & Adventure, Comedy;8.75;191.0;Medium Duration
Ali Wong: Baby Cobra;Jay Karas;60.0;Stand-Up Comedy;8.6;151.0;Low Duration
Special Correspondents;Ricky Gervais;101.0;Comedy;8.16;227.0;Medium Duration
Belgica;Felix Van Groeningen, Felix van Groeningen;127.0;Drama, International;8.69;353.0;Medium Duration
Hush;Mike Flanagan;82.0;Horror, Thriller;9.67;210.0;Medium Duration
Kung Fu Panda: Secrets of the Scroll;Rodolphe Guenoden;23.0;Comedy;8.93;313.0;Low Duration
He Never Died;Jason Krawczyk;97.0;Comedy, Horror;8.36;284.0;Medium Duration
Jimmy Carr: Funny Business;Sam Wrench;62.0;Stand-Up Comedy;8.96;341.0;Low Duration
My Beautiful Broken Brain;Sophie Robinson, Lotje Sodderland;84.0;International;8.01;199.0;Medium Duration
Pee-wee's Big Holiday;John Lee;90.0;Comedy;8.07;363.0;Medium Duration
Crouching Tiger, Hidden Dragon: Sword of Destiny;Yuen Wo-Ping;101.0;Action & Adventure, Romantic;8.41;193.0;Medium Duration
Marvel Super Hero Adventures: Frost Fight!;Mitch Schauer;74.0;Sci-Fi & Fantasy;9.84;170.0;Medium Duration
Hannibal Buress: Comedy Camisado;Lance Bangs;68.0;Stand-Up Comedy;8.23;236.0;Low Duration
Ricardo O'Farrill Abrazo Genial;Raúl Campos, Jan Suter;92.0;Stand-Up Comedy;8.92;237.0;Medium Duration
Ip Man;Wilson Yip;107.0;Action & Adventure, Drama, International;8.67;385.0;Medium Duration
Ip Man 2;Wilson Yip;108.0;Action & Adventure, International;8.7;314.0;Medium Duration
Tom Segura: Mostly Stories;Jay Karas;74.0;Stand-Up Comedy;9.76;374.0;Medium Duration
Mike Epps: Don't Take It Personal;L. Frazier;60.0;Stand-Up Comedy;8.46;164.0;Low Duration
The Ridiculous 6;Frank Coraci;120.0;Action & Adventure, Comedy;8.79;255.0;Medium Duration
Trailer Park Boys: Drunk, High and Unemployed: Live in Austin;Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells;74.0;Comedy, International;8.46;173.0;Medium Duration
A Very Murray Christmas;Sofia Coppola;57.0;Comedy;8.44;221.0;Low Duration
Naomi and Ely's No Kiss List;Kristin Hanggi;91.0;Comedy, Drama;8.6;224.0;Medium Duration
John Mulaney: The Comeback Kid;Rhys Thomas;62.0;Stand-Up Comedy;8.52;266.0;Low Duration
Manson Family Vacation;J. Davis;85.0;Comedy, Drama;9.39;387.0;Medium Duration
Results;Andrew Bujalski;105.0;Comedy;9.67;386.0;Medium Duration
Anthony Jeselnik: Thoughts and Prayers;Adam Dubin;59.0;Stand-Up Comedy;9.35;319.0;Low Duration
Beasts of No Nation;Cary Joji Fukunaga;137.0;Drama;8.98;223.0;High Duration
Circle;Aaron Hann, Mario Miscione;86.0;Drama, Sci-Fi & Fantasy;8.06;169.0;Medium Duration
Winter on Fire: Ukraine's Fight for Freedom;Evgeny Afineevsky;99.0;International;8.57;259.0;Medium Duration
Anjelah Johnson: Not Fancy;Jay Karas;64.0;Stand-Up Comedy;8.9;159.0;Low Duration
6 Years;Hannah Fidell;80.0;Drama, Romantic;9.57;167.0;Medium Duration
Demetri Martin: Live (At the Time);Jay Karas;62.0;Stand-Up Comedy;8.43;250.0;Low Duration
Tig;Kristina Goolsby, Ashley York;92.0;Stand-Up Comedy;9.48;381.0;Medium Duration
Creep;Patrick Brice;78.0;Horror, Thriller;8.79;234.0;Medium Duration
Chris Tucker Live;Phil Joanou;92.0;Stand-Up Comedy;8.43;295.0;Medium Duration
Ralphie May: Imperfectly Yours;Anthony Pierce;69.0;Stand-Up Comedy;9.44;261.0;Low Duration
Advantageous;Jennifer Phang;92.0;Drama, Sci-Fi & Fantasy;8.48;271.0;Medium Duration
The Perfect Dictatorship;Luis Estrada;143.0;Comedy, Drama, International;8.91;297.0;High Duration
Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine);Lance Bangs;78.0;Stand-Up Comedy;9.4;183.0;Medium Duration
Chris D'Elia: Incorrigible;Bill D'Elia;84.0;Stand-Up Comedy;9.6;224.0;Medium Duration
Aziz Ansari Live at Madison Square Garden;Aziz Ansari;58.0;Stand-Up Comedy;9.86;224.0;Low Duration
Ralphie May: Unruly;John Asher;83.0;Stand-Up Comedy;9.06;158.0;Medium Duration
Bill Burr: I'm Sorry You Feel That Way;Jay Karas;81.0;Stand-Up Comedy;9.68;190.0;Medium Duration
Chelsea Peretti: One of the Greats;Lance Bangs;75.0;Stand-Up Comedy;10.0;322.0;Medium Duration
Virunga;Orlando von Einsiedel;100.0;International;9.62;314.0;Medium Duration
Wyatt Cenac: Brooklyn;Wyatt Cenac;68.0;Stand-Up Comedy;9.76;170.0;Low Duration
Chelsea Handler: Uganda Be Kidding Me Live;James Yukich;71.0;Stand-Up Comedy;8.26;191.0;Low Duration
The Square;Jehane Noujaim;105.0;International;8.33;282.0;Medium Duration
Shrek the Musical;Jason Moore;130.0;Comedy;8.62;158.0;High Duration
Aziz Ansari: Buried Alive;Will Lovelace, Dylan Southern;80.0;Stand-Up Comedy;8.95;268.0;Medium Duration
A Stoning in Fulham County;Larry Elikann;95.0;Drama;9.05;396.0;Medium Duration
Adam: His Song Continues;Robert Markowitz;96.0;Drama;9.07;213.0;Medium Duration
Hard Lessons;Eric Laneuville;94.0;Drama;8.08;286.0;Medium Duration
In Defense of a Married Man;Joel Oliansky;94.0;Drama;9.14;223.0;Medium Duration
Quiet Victory: The Charlie Wedemeyer Story;Roy Campanella II;93.0;Drama;8.27;262.0;Medium Duration
Strange Voices;Arthur Allan Seidelman;96.0;Drama;8.98;173.0;Medium Duration
The Ryan White Story;John Herzfeld;94.0;Drama;8.61;226.0;Medium Duration
Too Young the Hero;Buzz Kulik;94.0;Drama;8.75;229.0;Medium Duration
Triumph of the Heart;Richard Michaels;93.0;Drama;9.61;224.0;Medium Duration
Unspeakable Acts;Linda Otto;95.0;Drama;8.86;212.0;Medium Duration
Victim of Beauty;Roger Young;93.0;Drama, Thriller;8.14;392.0;Medium Duration
Joseph: King of Dreams;Rob LaDuca, Robert C. Ramirez;75.0;Drama;8.64;318.0;Medium Duration
Even the Rain;Icíar Bollaín;103.0;Drama, International;8.88;232.0;Medium Duration
Splatter;Joe Dante;29.0;Horror;8.84;171.0;Low Duration
Just Another Love Story;Ole Bornedal;104.0;Drama, International;9.5;319.0;Medium Duration
To and From New York;Sorin Dan Mihalcescu;81.0;Drama, Thriller;8.63;241.0;Medium Duration
9;Shane Acker;80.0;Action & Adventure, Sci-Fi & Fantasy;9.09;376.0;Medium Duration
21;Robert Luketic;123.0;Drama;8.65;369.0;Medium Duration
187;Kevin Reynolds;119.0;Drama;9.42;177.0;Medium Duration
706;Shravan Kumar;118.0;Horror, International;8.19;186.0;Medium Duration
1920;Vikram Bhatt;143.0;Horror, International, Thriller;9.02;379.0;High Duration
Oct-01;Kunle Afolayan;149.0;Drama, International, Thriller;9.29;373.0;High Duration
22-Jul;Paul Greengrass;144.0;Drama, Thriller;8.79;340.0;High Duration
15-Aug;Swapnaneel Jayakar;124.0;Comedy, Drama;9.38;164.0;Medium Duration
​Goli Soda 2;Vijay Milton;128.0;Action & Adventure, Drama, International;8.2;252.0;High Duration
​Maj Rati ​​Keteki;Santwana Bardoloi;117.0;Drama, International;9.17;319.0;Medium Duration
​Mayurakshi;Atanu Ghosh;100.0;Drama, International;9.29;241.0;Medium Duration
#cats_the_mewvie;Michael Margolis;90.0;International;8.58;269.0;Medium Duration
#Roxy;Michael Kennedy;105.0;Comedy, Romantic;9.77;195.0;Medium Duration
Ég man þig;Óskar Thór Axelsson;106.0;Horror, International;8.24;359.0;Medium Duration
Çok Filim Hareketler Bunlar;Ozan Açıktan;99.0;Comedy, International;8.81;282.0;Medium Duration
Æon Flux;Karyn Kusama;93.0;Action & Adventure, Sci-Fi & Fantasy;8.4;176.0;Medium Duration
1 Chance 2 Dance;Adam Deyoe;89.0;Drama, Romantic;9.37;239.0;Medium Duration
1 Mile to You;Leif Tilden;105.0;Drama, Romantic;9.95;172.0;Medium Duration
10,000 B.C.;Roland Emmerich;109.0;Action & Adventure;9.23;337.0;Medium Duration
12 ROUND GUN;Sam Upton;90.0;Drama;9.62;244.0;Medium Duration
13 Cameras;Victor Zarcoff;90.0;Horror, Thriller;8.24;323.0;Medium Duration
13 Sins;Daniel Stamm;93.0;Horror, Thriller;8.19;334.0;Medium Duration
14 Blades;Daniel Lee;113.0;Action & Adventure, International;9.3;360.0;Medium Duration
14 Cameras;Scott Hussion, Seth Fuller;89.0;Horror, Thriller;8.97;319.0;Medium Duration
16 Blocks;Richard Donner;102.0;Action & Adventure;9.76;187.0;Medium Duration
17 Again;Burr Steers;102.0;Comedy;8.58;294.0;Medium Duration
1BR;David Marmor;90.0;Horror, Thriller;9.08;337.0;Medium Duration
1st Summoning;Raymond Wood;94.0;Horror;9.38;311.0;Medium Duration
2036 Origin Unknown;Hasraf Dulull;95.0;Sci-Fi & Fantasy;9.8;286.0;Medium Duration
20th Century Women;Mike Mills;119.0;Drama;8.56;178.0;Medium Duration
21 & Over;Jon Lucas, Scott Moore;93.0;Comedy;8.34;317.0;Medium Duration
2307: Winter's Dream;Joey Curtis;101.0;Action & Adventure, Sci-Fi & Fantasy;9.73;336.0;Medium Duration
24 Hours to Live;Brian Smrz;93.0;Action & Adventure;8.86;270.0;Medium Duration
27, el club de los malditos;Nicanor Loreti;82.0;Action & Adventure, Comedy, International;8.63;206.0;Medium Duration
28 Days;Betty Thomas;104.0;Comedy, Drama;9.88;194.0;Medium Duration
3 Deewarein;Nagesh Kukunoor;121.0;Drama, International, Thriller;8.02;287.0;Medium Duration
3 Generations;Gaby Dellal;92.0;Drama;9.33;395.0;Medium Duration
3 Heroines;Iman Brotoseno;124.0;Drama, International;8.01;335.0;Medium Duration
30 Days of Luxury;Hani Hamdi;91.0;Comedy, International;9.94;381.0;Medium Duration
30 Minutes or Less;Ruben Fleischer;83.0;Action & Adventure, Comedy;9.03;335.0;Medium Duration
300 Miles to Heaven;Maciej Dejczer;93.0;Drama, International;8.81;329.0;Medium Duration
4th Man Out;Andrew Nackman;86.0;Comedy;9.02;377.0;Medium Duration
5 Cowok Jagoan;Anggy Umbara;106.0;Action & Adventure, Comedy, International;8.4;215.0;Medium Duration
5 to 7;Victor Levin;97.0;Comedy, Drama, Romantic;9.3;322.0;Medium Duration
50 First Dates;Peter Segal;99.0;Comedy, Romantic;9.58;177.0;Medium Duration
50/50;Jonathan Levine;100.0;Comedy, Drama;8.06;209.0;Medium Duration
5CM;Rizal Mantovani;126.0;Drama, International;8.9;244.0;Medium Duration
6 Days;Toa Fraser;94.0;Action & Adventure, Drama, International;9.36;337.0;Medium Duration
6-5=2;Bharat Jain;103.0;Horror, International, Thriller;8.97;258.0;Medium Duration
68 Kill;Trent Haaga;96.0;Comedy, Thriller;8.85;211.0;Medium Duration
7 Din Mohabbat In;Meenu Gaur, Farjad Nabi;137.0;Comedy, International;9.59;350.0;High Duration
A Bad Moms Christmas;Jon Lucas, Scott Moore;104.0;Comedy;8.08;196.0;Medium Duration
A Billion Colour Story;Padmakumar Narasimhamurthy;104.0;Drama, International;8.84;372.0;Medium Duration
A Boy Called Po;John Asher;94.0;Drama, Sci-Fi & Fantasy;9.12;222.0;Medium Duration
A Bridge Too Far;Richard Attenborough;176.0;Action & Adventure, Drama;9.0;367.0;High Duration
A Clockwork Orange;Stanley Kubrick;137.0;Drama;9.22;228.0;High Duration
A Dangerous Woman;Stephen Gyllenhaal;101.0;Drama, Romantic;8.05;311.0;Medium Duration
A Family Affair;Tom Fassaert;111.0;International;8.39;268.0;Medium Duration
A Family Man;Mark Williams;110.0;Drama;9.4;151.0;Medium Duration
A Flying Jatt;Remo D'Souza;142.0;Action & Adventure, International, Sci-Fi & Fantasy;8.28;376.0;High Duration
A Glimpse Inside the Mind of Charles Swan III;Roman Coppola;86.0;Comedy;9.06;389.0;Medium Duration
A Haunted House;Michael Tiddes;86.0;Comedy, Horror;8.52;326.0;Medium Duration
A Haunting at Silver Falls: The Return;Teo Konuralp;80.0;Horror;8.33;201.0;Medium Duration
A Holiday Engagement;Jim Fall;92.0;Comedy, Romantic;8.52;207.0;Medium Duration
